product_id,image_url
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-trang-1.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-8.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-xanhla-8.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-7.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-1.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-den-6.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-5.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-xiaomi-17-ultra-2.jpg
3,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-17-ultra-trang-1.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-6.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-2.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-15.jpg
4,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
4,https://img.youtube.com/vi/cRoaCVD3kHs/maxresdefault.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-4.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-5g-4.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-17.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-7.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-13.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-5g-12gb.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-1.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-12.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-3.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-oppo-reno15-5g.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-10.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-8.jpg
4,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-reno15-5g-16.jpg
